Data,SMA_30,BB_UPPER,BB_LOWER,MOM,Fast_Stoch,Slow_Stoch,CMF,OBV,ADI,DPO,EMA_12,EMA_26,MACD_K,MACD_D,RSI,ATR,ADX,CCI,ROC,Williams_%R,Saida
2013-10-29,0.24213894232163397,0.22727207592402993,0.2581344435861698,0.4297455546188038,0.658682634730539,0.6744716335855132,0.43050493244636573,0.13381126505703572,0.7838699706440503,0.44988664670155903,0.23990415403055115,0.24034022219046786,0.49761767335991614,0.5036820842900626,0.4655655104557993,0.07798103057632258,0.22417205807716822,0.5288809810146649,0.4121423959938501,0.6586826347305391,0
2013-10-30,0.24165240898443413,0.22592075825722413,0.25859386070520607,0.4170449213133264,0.5855263157894741,0.6527682823787213,0.4155099694832621,0.13185665695371102,0.7830807377685113,0.46469254667077126,0.23982644690021476,0.24027802201702714,0.4970879696067279,0.5023913549502935,0.4484956663359808,0.0751309362178334,0.2119482627899053,0.5161897402756914,0.35228353953429875,0.5855263157894743,1
2013-10-31,0.24146875070482887,0.22523691954006547,0.25895238380195085,0.4319270304116839,0.8390410958904113,0.6927776986615919,0.4835561424789856,0.13523086779980947,0.7866153619111899,0.449102969576534,0.24024688674337236,0.24078431604124068,0.494034578663773,0.5007029145864729,0.552617568862841,0.07706591550269165,0.20970488416342264,0.5646983073473244,0.36930005149799117,0.8390410958904115,1
2013-11-01,0.2418328451889586,0.2267673766337162,0.25805542069475995,0.41395966825169817,0.983539094650206,0.8016439700264114,0.4995638351467659,0.13887123166583895,0.7904099102864811,0.4124100870441375,0.24132060097354668,0.24203112780106623,0.4878463227579086,0.4980229481983093,0.6595539270668993,0.0834441774563725,0.23175821282498515,0.6885403032105992,0.4128997307738327,0.9835390946502061,1
2013-11-04,0.24244181737922854,0.22983317859207936,0.25601608764193756,0.435574079286544,0.963068181818181,0.9281662354257987,0.5454506752979063,0.1419995643896257,0.7931744443735048,0.40062694170001945,0.24294926307770898,0.2438993638651233,0.4792612957923749,0.49403494358031974,0.7324175380897302,0.09056202200308316,0.2690483634407567,0.79253035881625,0.4665209794363568,0.9630681818181811,0
2013-11-05,0.24320867124845746,0.23276000436756167,0.2544429213969277,0.4396915273720444,0.8405063291139233,0.9286572660728822,0.5397309937419873,0.1392318009249792,0.7902700868827695,0.4162445072630073,0.24442915482422278,0.2455792474214215,0.47207760779453606,0.4893015107188736,0.7216109634148604,0.08541891721181721,0.309122028315069,0.7926428328046511,0.4648515389038216,0.8405063291139235,1
2013-11-06,0.24408507567043325,0.2363586167581032,0.25237475918161056,0.47784264562010614,0.9705882352941165,0.9243171591548414,0.5771803971115655,0.1429325695895371,0.7926658045931643,0.4300428223571888,0.24621307033014045,0.24759151482650127,0.4638618680253594,0.48375005442329905,0.7633282779719853,0.08283432705822605,0.3479441276984892,0.7621656002980994,0.46855795420130286,0.9705882352941165,0
2013-11-07,0.2444813909053709,0.23755629839487702,0.2518972529668502,0.4392828325722862,0.6153846153846149,0.8078010415384487,0.5180469629311193,0.1387781350945221,0.7893343055658075,0.37244255366788814,0.24710786201093654,0.24856963728046255,0.46082916927064915,0.47865747709905415,0.5933782767418789,0.10473619604946172,0.34874921273175225,0.6526196281947729,0.4082434612078065,0.615384615384615,0
2013-11-08,0.24499370084321703,0.23854837646801924,0.2518725038122619,0.4079725779584601,0.5067873303167423,0.6959647459276611,0.4897202697929544,0.1352658989838617,0.7878756134595992,0.3641019899801278,0.2476452997114908,0.24913269146849076,0.4598596712010901,0.4743751707001984,0.5389032870912867,0.09957662753203161,0.3378941751941359,0.5509577601829918,0.42171237795393385,0.5067873303167424,1
2013-11-11,0.2457959975383346,0.23972314532892675,0.25223738521255035,0.3978238410425479,0.5520361990950234,0.5556991050214707,0.456315541825249,0.13789149822555655,0.7882279148079858,0.3607153852612721,0.24827290796397034,0.24979679408506428,0.4584980678571486,0.4706568583032626,0.5564616205020754,0.09578157690013817,0.3287900845865674,0.5463488882568627,0.42859546811509736,0.5520361990950235,0
2013-11-12,0.24622453352408014,0.23995825957362527,0.25285031462567925,0.3885209575614048,0.28959276018099556,0.44651936291070593,0.4012560796718611,0.13185425755754304,0.7832655448217958,0.37370203476167796,0.2481359304400767,0.24958371826739806,0.46117105387615265,0.4682563557306004,0.43718580551780306,0.10739645592603975,0.2963305309049909,0.47203558211919133,0.38797110492694786,0.28959276018099567,0
2013-11-13,0.2465531851823211,0.24006985807949566,0.2533935892323797,0.3803271073277023,0.23076923076923134,0.3540198591779747,0.44943775727012325,0.12646179462476473,0.786335182602053,0.36393405916762256,0.2478454930382395,0.24920084285360283,0.46443557916470934,0.4670371614279224,0.4137704362331358,0.11001468706318629,0.282318882718759,0.3952307185718468,0.37072175987528433,0.2307692307692315,1
2013-11-14,0.24714604699718706,0.24017374982462497,0.25447740845113026,0.39071243642400166,0.2789598108747046,0.26250618513661617,0.6198931169139417,0.12906441964815132,0.7863351826020532,0.35450194519857814,0.24779227044922703,0.24909615183738015,0.4662378373980744,0.4664489242767585,0.4496784597327801,0.10427888801791763,0.25961577761339194,0.4435683701034618,0.38860831840107635,0.2789598108747047,1
2013-11-18,0.24774535296221473,0.24053497249622952,0.25530005170382936,0.3946057878942033,0.36643026004728085,0.2882560566752824,0.6900682191294005,0.131216138146674,0.7861289566653112,0.39491729407484083,0.24797344288676282,0.2492633145816755,0.46670065221891144,0.4660777454388879,0.4864229196972423,0.10014796163703227,0.23253080296014594,0.4758500271541725,0.4055733790716227,0.36643026004728096,0
2013-11-19,0.24823188629941456,0.24043953249868627,0.25638200654255605,0.3796596821554329,0.2127659574468083,0.28222277896407855,0.648381483801083,0.1288469743704299,0.78438612229149,0.455316409639228,0.2477371839360678,0.24895413742539219,0.46927683403154097,0.4663341565339893,0.4222298587844431,0.09690968779249937,0.2141054007832216,0.42181652113434076,0.3561322516104005,0.21276595744680848,0
2013-11-21,0.2486861988858064,0.2399273373234347,0.25784305253190243,0.3651999992039436,0.0756501182033098,0.21408940036684979,0.6173742297384917,0.1268987846518545,0.7829450327476732,0.5137283439223035,0.24715412003763354,0.24825386945677186,0.4734464700049848,0.4674349075368887,0.3708161129205766,0.09210996012370848,0.20788062833441223,0.3656594995525868,0.30174888352446555,0.07565011820330991,1
2013-11-22,0.24937250087801544,0.23894439155357045,0.2602730501011634,0.350393935541901,0.14893617021276498,0.14120253023958163,0.650347515455265,0.12881458252216246,0.7842194894155716,0.5090262811721572,0.2468021812904445,0.24782674521610532,0.4761181244867008,0.4688893696748926,0.4049641765334775,0.0896450246998427,0.20600596277235705,0.3665625568222367,0.28140948400062127,0.14893617021276528,0
2013-11-25,0.2497591498877107,0.2381419078911446,0.2619070393105477,0.29784670401368196,0.0272727272727267,0.07903982509447781,0.6247079579030979,0.12654571350573912,0.7823038238642843,0.5459710599233112,0.2460484788322127,0.24694588891107877,0.48065891931914156,0.4710282850392514,0.3462451469515736,0.09114086974513225,0.20747109210766745,0.34059926615558883,0.2618074403874939,0.027272727272726893,0
2013-11-26,0.2496850421608524,0.23835551748317424,0.26153014703860017,0.23812796703284958,0.0,0.05368787026760194,0.4457721766130751,0.12357292163854043,0.7789797617903286,0.4808418931400259,0.24465051840564378,0.24533798460995676,0.4881780123287909,0.4743544902330103,0.26636888313989526,0.09591619145806385,0.225539473379347,0.25835156769742074,0.20862151462102668,3.3306690738754696e-16,1
2013-11-27,0.24933061390196515,0.23862734524894463,0.26052643604188597,0.2603759810273156,0.12987012987013036,0.04729843684735493,0.42765890502510917,0.12728712692163888,0.7794035456858324,0.4569677292955299,0.24377970280620137,0.24434883084275977,0.49242801945000636,0.47792833993513434,0.3435614824887959,0.10015122330749915,0.2423172559887637,0.29802846265485183,0.2663293445487459,0.12987012987013047,1
2013-11-28,0.24919206467349103,0.23857422247594962,0.26030388223319806,0.27130807005231,0.30797773654916577,0.14136862317183171,0.424992673045871,0.12860943414980186,0.7790976381008294,0.4679951859833747,0.24356431982774934,0.24411817722663465,0.4929910652258751,0.4809083598121077,0.43531675045832074,0.10747007562428024,0.2341292561238798,0.39095440624593214,0.31232977406967766,0.30797773654916594,1
2013-11-29,0.24933061390196515,0.238684683958794,0.26046534752538186,0.3248495319484079,0.6229946524064162,0.3501473093167223,0.47168171724469793,0.13068719126144712,0.7814209065710906,0.4006829186375211,0.2437810597643963,0.24438284215324885,0.49128916765944103,0.48292681451654973,0.49135251320917983,0.10211522999436307,0.21872876766964783,0.4236480387405356,0.3279486697761049,0.6229946524064164,0
2013-12-02,0.2494917176560048,0.2386708109938463,0.26080472155730944,0.3249236450515302,0.499999999999999,0.47418565810543983,0.42585649058539543,0.12778722106794602,0.7819275683938846,0.38724845363710114,0.24369667538981338,0.24429956313427703,0.491262595969331,0.4845358707809928,0.45210549941807143,0.09973241425859808,0.20713155149341606,0.40049065469029177,0.35039864052278014,0.4999999999999991,0
2013-12-03,0.24955293708253984,0.2386452769304535,0.26095527113174627,0.30929767560732796,0.4325842696629208,0.5159439431373767,0.3448658522245174,0.12577046860387114,0.7806149242008934,0.4119342830753727,0.2434117426476936,0.24398690529033318,0.4922697971261375,0.4860394588133621,0.4246758913913736,0.09433267235994058,0.19851805035234332,0.3915300601810494,0.34792838296499795,0.43258426966292096,1
2013-12-04,0.2495754916081055,0.23865253975359246,0.26099297647175734,0.35470651012931675,0.6181229773462787,0.5143113417748263,0.315262662452782,0.1275757742806445,0.7817272270585468,0.43950292479498426,0.243376153974258,0.24396150615710904,0.49191953641600555,0.4871670945559069,0.45847727275806016,0.08573310811345197,0.19051979929277585,0.4113572795825715,0.34874979979976795,0.6181229773462789,1
2013-12-05,0.2494917176560048,0.23857468997899278,0.26090712864351173,0.3683089044702546,0.6763754045307445,0.5734184706786881,0.3661467148228561,0.12990300860885348,0.7820989733934586,0.40927537854403967,0.24345522090103489,0.2440664689727201,0.49100532747238734,0.48787283450681557,0.47492790263538975,0.08750837577205517,0.16925658791788983,0.4432471507135649,0.3425748795437362,0.6763754045307447,0
2013-12-06,0.24965604348512532,0.2385952932826949,0.26121626362218914,0.35534854733219073,0.6537216828478967,0.6475262955274325,0.29456435263839076,0.1278674808697643,0.780372315377908,0.3849533991995296,0.24348549135257525,0.24411369211379064,0.49040989149267117,0.488309529058288,0.4680144331288306,0.08118902038071163,0.14895970991961355,0.4756245659108831,0.36185076152702966,0.6537216828478968,0
2013-12-09,0.24981392516408413,0.2386067667772327,0.26152214172406124,0.3435651917778634,0.7434944237918221,0.6895409191969623,0.3222857105072342,0.12644295936484623,0.7792440498726103,0.40703630104396976,0.2435013244765621,0.24414314162979378,0.4899328407242932,0.4885564159884092,0.4659152928510226,0.07332909296302395,0.13068772952288632,0.48681494384612506,0.3811174767007446,0.7434944237918222,0
2013-12-10,0.249926697791912,0.23860152675481672,0.2617549400977982,0.3596149731533354,0.7067669172932329,0.6997257579913226,0.3215621262824931,0.12491982267742499,0.7781207199281863,0.3726944498866464,0.2434412297375021,0.24408475601246082,0.4898817695532968,0.4887429556370337,0.4526597858277793,0.0751935798820818,0.1164778266179694,0.49662636199140736,0.3662789544814966,0.7067669172932332,0
2013-12-11,0.2497301512119835,0.2386916737852367,0.26126289323112734,0.3551066213296291,0.43609022556391047,0.6267928531260214,0.28212942299439053,0.12352409392652244,0.7765600694643593,0.3168574547286513,0.24293557385132142,0.2435167731294337,0.49212685625933894,0.48937442353754795,0.37816471420934206,0.07373776187718811,0.10945139634720547,0.37366221212511336,0.36494674874240596,0.43609022556391064,0
2013-12-12,0.24954004878221675,0.23882125779214647,0.26074181406181896,0.3408132640758986,0.37969924812029937,0.5048773944472499,0.35115301699405643,0.12105145619053508,0.7759162098646739,0.3595118811049847,0.24236890796156857,0.24288379594292386,0.49451953161083917,0.4903935355255986,0.36370223461227336,0.07138995359549533,0.11398513757905643,0.31318034396266153,0.3995306245909418,0.37969924812029954,0
2013-12-13,0.24926295032526852,0.2391095708534976,0.2598763447017435,0.34957947741032325,0.23308270676691595,0.34613579572041364,0.2295586187988059,0.11881821820720596,0.7737520381324303,0.417084161325534,0.24159535545515298,0.24201933147036964,0.4977993860861955,0.49191332552316863,0.3267597792777417,0.07259616864765758,0.12235017605596599,0.29805715988938863,0.3603877434748304,0.23308270676691623,1
2013-12-16,0.24880541566379571,0.23914662963943323,0.25891501594408484,0.3931935870081251,0.275999999999999,0.29248617476657507,0.207316857766779,0.1203666685241992,0.7730341331606225,0.4587589912955857,0.2410152801068099,0.24138307097129336,0.4998408645857568,0.49356765942577363,0.35851272492252495,0.06614679817547842,0.13011771178452486,0.32207388387568425,0.33544838839931385,0.27599999999999925,0
2013-12-17,0.24795800991754707,0.23843591024027133,0.25796485115366674,0.36616780940352334,0.08962264150943604,0.1952753679391735,0.18818084359944487,0.11854774627417262,0.7720589999654578,0.43855131685745435,0.24039772260331216,0.24070828719184972,0.5019239650083218,0.49533856868494486,0.34623665991401664,0.06434120158676507,0.142301397400228,0.3294063444016311,0.30940018793781715,0.08962264150943622,1
2013-12-18,0.2468206174140269,0.23623708645670582,0.25801584015375556,0.3391541738025275,0.13679245283018795,0.1630064670299674,0.21404515634840093,0.12172982547212167,0.7712475082280922,0.4235215091382349,0.23988242949537558,0.24015486546915726,0.5033266199359181,0.49705658109592415,0.3612302614602305,0.059477448896084,0.15361481975766672,0.34897222725960064,0.3277779270945328,0.13679245283018815,1
2013-12-19,0.24594421299205116,0.23378763686314824,0.25885968723059216,0.34179627823234005,0.48584905660377303,0.23333132480723695,0.2832584814669421,0.12338156979414559,0.7730944255038331,0.44398107979512413,0.2398623037263362,0.24017063568900077,0.5020777799644219,0.4981627448952011,0.4629662552190996,0.05834742985418567,0.14795068636245728,0.44217398307352235,0.3642376921576575,0.4858490566037732,0
2013-12-20,0.24464893880957217,0.22956875769291218,0.26074473619839356,0.33525336606428047,0.1745283018867942,0.2617850075978961,0.22548941245945242,0.12046978257451728,0.7714076603529517,0.4565199137955162,0.23943149135253733,0.2397141424620271,0.5030343948818885,0.49925315322146124,0.3874915384061933,0.05968847192329399,0.14798509485255723,0.3930754754469473,0.3291789874445846,0.17452830188679436,1
2013-12-23,0.24378864476300022,0.22738905111436347,0.26133365913004486,0.34882631330364294,0.226415094339624,0.29181945054359265,0.26848497384863357,0.12165838345122065,0.7717916075539044,0.4528534243891516,0.23909713749901373,0.23936997942856003,0.5034238784177746,0.5002091394812911,0.40222905286171684,0.05276671160056107,0.14801704559336437,0.38509222600436893,0.32698102431781034,0.22641509433962415,1
2013-12-26,0.24313134144651838,0.22577807129512517,0.26172565021102334,0.34214218283076964,0.29716981132075526,0.22858904434212804,0.33335279282403907,0.12296983341172359,0.7717519747661636,0.4484592347952644,0.23887798782581743,0.23915837706276027,0.5031917954513054,0.5009240779407255,0.4228438253723519,0.04474579908601406,0.14009428956313585,0.41009535741982966,0.3343725255848242,0.2971698113207554,1
2013-12-27,0.24266414055980334,0.2238341629430301,0.2628553632051387,0.3611697655428254,0.6698113207547163,0.39456886062097296,0.35777709676830594,0.12545404823422135,0.7734427815026501,0.43821545523244426,0.23916611045146086,0.23952633572367837,0.500367030275367,0.5008892797712556,0.5207726393672896,0.04924953621971884,0.1360640590580925,0.5216248652952769,0.3618484733727409,0.6698113207547164,1
2013-12-30,0.242638363959157,0.22375612999145833,0.26288656430482915,0.3698594228869594,0.7688679245283014,0.5763562784501843,0.35221850271093036,0.12701629507918036,0.7728604999617655,0.3964846483248901,0.23956673067017042,0.2400169321409773,0.4971727162592727,0.5001753145975175,0.5440163526429148,0.04626054144840286,0.14478835867774015,0.6044186945375467,0.3730823354608301,0.7688679245283014,0
2014-01-02,0.24240637455333985,0.22344837377862703,0.26274703190926807,0.3425113765247706,0.3443396226415105,0.5921638800005506,0.2557676519073592,0.1243797785849213,0.7708685730537806,0.39105488538721994,0.2393797066393316,0.2398287854251241,0.49723839859920366,0.49961825077814,0.43175738691334353,0.06081505092599629,0.12816955789054923,0.4854362219769272,0.36702999546248394,0.34433962264151075,0
2014-01-03,0.2418199568886354,0.22295011080176913,0.262096358556119,0.32278757978204653,0.10869565217391315,0.40412215025358544,0.19342877863478697,0.11885690847041432,0.767780842074431,0.3730023230429059,0.2387365838551443,0.23911923995487394,0.49964580551044613,0.4996897016739105,0.35618231003887535,0.06476857072313441,0.13222827028812145,0.31226895085430784,0.3460984948007024,0.1086956521739133,1
2014-01-06,0.24112398867118395,0.2217875390179196,0.26193271433546794,0.3457820636107627,0.25735294117647173,0.23270265932358483,0.27122094374814626,0.12157254505331187,0.7699286251347556,0.38864787707464477,0.2381536794562794,0.23848366683027256,0.5015650674290655,0.5001591126330955,0.3601112347516,0.06485417805131319,0.14517118787775674,0.27335193765330845,0.36073426414399656,0.2573529411764718,0
2014-01-07,0.24036680102719749,0.22206751120909712,0.2601088417631482,0.3236378500445695,0.043478260869566035,0.1318776529132052,0.20461137833956156,0.11896170209804999,0.7676263777237144,0.3880881076996274,0.23708403719458832,0.23729559738243872,0.5058463873830478,0.5014542528262843,0.28487270139689197,0.07310068424295554,0.1627453613274088,0.24406595967851985,0.3232195408411542,0.04347826086956619,1
2014-01-08,0.2398706014647553,0.22235791446894493,0.2587996979290787,0.34321159323316497,0.12040133779264185,0.13580047577286114,0.19721523612114583,0.12057991485862667,0.7678708944219907,0.39970332223124017,0.2362269746558262,0.23635970264699252,0.5087168676350773,0.5031069333442815,0.31672025236880497,0.06402573602195419,0.1790642366735143,0.24692293049636224,0.3353990901341569,0.12040133779264206,0
2014-01-09,0.2388910906401941,0.22366067016505953,0.2554382149384973,0.29774877831552804,0.035353535353535484,0.06140377895752004,0.18225453851360857,0.11736184471815822,0.7650301132242969,0.45027848526407116,0.2346823849602348,0.23464373437775182,0.5149119894252638,0.5057597666219188,0.22587211082919495,0.07432337119856225,0.21456081775355396,0.14959470248212742,0.29020570350876834,0.03535353535353569,0
2014-01-10,0.23811779262080368,0.22490893212701268,0.25255026951150367,0.3000911587293889,0.030150753768843595,0.05693744941307261,0.17442837717073323,0.1148380998437933,0.7631359243086805,0.42254191273195435,0.2332124774223538,0.23302632363996023,0.5202639798513788,0.5090316206609344,0.22317002619435994,0.07193373367962849,0.24783458778333384,0.16837424929329542,0.26494612767269543,0.030150753768843686,0
2014-01-13,0.2376344813586846,0.22612225870607044,0.2502838130113847,0.29031771477536417,0.05348837209302333,0.03451349920601528,0.18772993687972972,0.1122832228041491,0.7623324589525612,0.43815947829494223,0.23170631647929302,0.23137882715148217,0.5254060472790028,0.5127536006384102,0.2085046635812708,0.06792202545603682,0.2837697009389854,0.19380590031720946,0.27882032530559087,0.053488372093023595,0
2014-01-14,0.23691918069074847,0.22718975634458172,0.2477053072092129,0.26798565608056873,0.06621004566210108,0.04485416851409784,0.230807355300289,0.10963033043104371,0.7626123044907415,0.4540569285454394,0.23028484281478195,0.2298390918253107,0.5297315118596964,0.5166602781460394,0.2070567608769608,0.062005717810117295,0.3183906247282188,0.23714059308540533,0.27455147214858655,0.0662100456621012,1
2014-01-15,0.23603311004353023,0.22722782369115802,0.2458794843986059,0.3010726238123448,0.1643835616438362,0.08983842184184251,0.27293582497477464,0.11249892851964874,0.7640840069211252,0.5041562876095048,0.229223491625343,0.22872033668202513,0.5318837716493959,0.5202479174612108,0.27598679035790763,0.06288625814122936,0.33324295725604497,0.3002329621638625,0.2846653134082697,0.16438356164383638,1
2014-01-16,0.235053599218969,0.22625684484563463,0.24494043244000718,0.3099063738816604,0.25114155251141507,0.1560761835316342,0.2952352468913294,0.11494661253548931,0.7630532239255182,0.5196339108287384,0.22846781821491652,0.22795568896783047,0.5323039181872735,0.5232082748096866,0.3326775356263645,0.06489907546698317,0.3229434775664658,0.3713183425561829,0.2724816512886604,0.25114155251141523,0
2014-01-17,0.23411275329537728,0.22578247730083995,0.24355019457162852,0.2945518064270193,0.17351598173516017,0.1920366725379924,0.28223082397229504,0.11251170530424312,0.7614381103287778,0.4745724761398302,0.22754866320940942,0.22700499637655663,0.5335340418895846,0.5258407866337368,0.3002551189321445,0.060393865552860304,0.3183812966422183,0.3546906801742502,0.25443651781772514,0.17351598173516025,0
2014-01-20,0.23305269059379624,0.22591305470727757,0.2412752504621794,0.24976214307559774,0.05054945054945063,0.15388845399236473,0.2868615592884336,0.11149628084596229,0.7608962106928313,0.4395309132637353,0.22625185469497427,0.22562507894709088,0.5366160410274762,0.5286087979176712,0.24061336082527462,0.06298310183150005,0.33038541366659374,0.3137465964435516,0.2585548652971587,0.050549450549450814,0
2014-01-21,0.23164464378348942,0.22608963278719757,0.2382501747215871,0.2219832417022089,0.013888888888888251,0.0743800678382356,0.3209637550122486,0.10824563890251378,0.7618875043456659,0.4504184276078254,0.22459551521652454,0.2238405933045829,0.5413195006652702,0.5318334923872493,0.18964900722275047,0.06239946083021941,0.3507189626536436,0.2694701647390229,0.2576670798395719,0.013888888888888395,1
2014-01-22,0.23041381110262632,0.22516196338432776,0.23675861464845455,0.27000373021914403,0.21052631578947284,0.08678301365453797,0.32781296450452835,0.11137241201879133,0.7638298587971168,0.41263399479414475,0.22350171677424585,0.2227093517172884,0.5427803293152152,0.5347270284633472,0.2949785483552618,0.06484544030333347,0.34177229512720686,0.3301131226648824,0.2825291876856572,0.21052631578947312,0
2014-01-23,0.22892199034021887,0.22472204965339415,0.23422155894319419,0.2636915039395129,0.0029154518950431515,0.07081985310977139,0.26864415767559985,0.1063860468874403,0.7583810135066852,0.43536063141985454,0.22192917258477546,0.22103377875994779,0.5465960552540858,0.5378614609065269,0.23126497074035945,0.06631992513522039,0.33711198814082904,0.3134217922397001,0.27903989210357,0.002915451895043386,1
2014-01-24,0.22753972013055845,0.22373363758272552,0.23248959577322037,0.27317749768497535,0.1388888888888888,0.11270999721824217,0.32661791689130165,0.1113680331207848,0.7613806030564095,0.37801225894931256,0.22065783318227972,0.21971073215184905,0.5485794613962175,0.5407950350416297,0.27384912971151065,0.06290839869165887,0.336086070417859,0.3201002146902911,0.28286073350283714,0.13888888888888895,0
2014-01-27,0.2261542278458173,0.22270558153673964,0.230793377318115,0.29443953882541074,0.14285714285714335,0.09003262597155173,0.3220943113982525,0.10871316124584085,0.7608097230356604,0.38582104173080645,0.21938736710794443,0.218392897501187,0.5504114553645343,0.5435353997647344,0.2640882230203573,0.06750917547011148,0.3246671520753217,0.333569221840801,0.319498275895896,0.14285714285714357,1
